CustomerID,Recency,Frequency,Monetary,Cluster
18034.0,22,106,342.84,Cluster #0
18035.0,36,38,240.92999999999998,Cluster #0
18036.0,32,94,403.12,Cluster #0
18037.0,154,16,33.17,Cluster #1
18040.0,19,18,340.20000000000005,Cluster #0
18041.0,12,412,2896.07,Cluster #2
18042.0,54,6,93.35,Cluster #1
18043.0,25,107,426.59000000000003,Cluster #0
18044.0,4,93,1388.7,Cluster #2
18045.0,45,39,145.09,Cluster #0
18048.0,203,6,95.97,Cluster #1
18050.0,359,5,74.4,Cluster #1
18053.0,71,19,283.02,Cluster #0
18055.0,7,312,5424.71,Cluster #2
18056.0,288,17,293.7,Cluster #1
18058.0,10,1,6.959999999999999,Cluster #1
18059.0,23,18,290.56,Cluster #0
18061.0,22,28,1053.39,Cluster #0
18062.0,173,12,282.45,Cluster #1
18064.0,133,3,48.0,Cluster #1
18065.0,6,103,1803.16,Cluster #2
18066.0,75,10,318.0,Cluster #1
18067.0,40,35,319.03,Cluster #0
18069.0,26,443,1852.42,Cluster #2
18071.0,258,21,369.4,Cluster #1
18072.0,186,18,247.44,Cluster #1
18073.0,114,31,707.6,Cluster #0
18074.0,374,8,185.3,Cluster #1
18075.0,23,119,2141.4900000000002,Cluster #2
18077.0,8,220,2404.95,Cluster #2
18078.0,217,24,185.98,Cluster #1
18079.0,45,67,571.69,Cluster #0
18081.0,36,14,290.58000000000004,Cluster #0
18082.0,26,63,562.88,Cluster #0
18085.0,330,29,689.95,Cluster #0
18086.0,274,7,101.34,Cluster #1
18088.0,61,34,132.03,Cluster #1
18092.0,2,49,2818.12,Cluster #2
18093.0,120,14,398.59999999999997,Cluster #1
18094.0,82,54,1705.46,Cluster #0
18095.0,313,15,283.8,Cluster #1
18096.0,12,184,724.54,Cluster #2
18097.0,8,86,1977.94,Cluster #2
18099.0,127,18,160.35999999999999,Cluster #1
18101.0,11,38,162.7,Cluster #0
18102.0,1,86,5344.04,Cluster #2
18104.0,37,28,424.64,Cluster #0
18105.0,38,17,103.53,Cluster #1
18106.0,330,28,196.05,Cluster #1
18108.0,254,13,201.2,Cluster #1
18109.0,2,325,3443.77,Cluster #2
18110.0,20,35,180.9,Cluster #0
18112.0,12,18,198.52,Cluster #0
18114.0,290,22,137.9,Cluster #1
18116.0,68,347,1084.15,Cluster #2
18117.0,26,64,220.67,Cluster #0
18118.0,11,1198,4644.01,Cluster #2
18119.0,368,26,140.09,Cluster #1
18120.0,214,14,75.35,Cluster #1
18121.0,149,30,615.8,Cluster #0
18122.0,8,342,1609.6200000000001,Cluster #2
18123.0,24,29,374.16,Cluster #0
18125.0,30,186,1024.07,Cluster #2
18126.0,61,51,192.67000000000002,Cluster #0
18127.0,19,40,257.09000000000003,Cluster #0
18129.0,243,13,99.80000000000001,Cluster #1
18130.0,15,62,941.16,Cluster #0
18135.0,29,15,206.25,Cluster #1
18136.0,63,37,767.33,Cluster #0
18138.0,295,4,67.80000000000001,Cluster #1
18139.0,18,95,3112.86,Cluster #2
18142.0,216,5,134.4,Cluster #1
18143.0,117,54,895.8100000000001,Cluster #0
18144.0,31,25,912.1500000000001,Cluster #0
18145.0,13,215,2761.12,Cluster #2
18146.0,141,10,160.35000000000002,Cluster #1
18147.0,46,6,147.83999999999997,Cluster #1
18149.0,51,12,323.7,Cluster #1
18150.0,32,37,566.58,Cluster #0
18151.0,135,34,560.7,Cluster #0
18154.0,3,19,360.94,Cluster #0
18155.0,75,24,351.46,Cluster #0
18156.0,13,120,639.19,Cluster #2
18158.0,9,34,453.4,Cluster #0
18159.0,301,16,257.25,Cluster #1
18160.0,57,31,499.06,Cluster #0
18161.0,15,69,1281.32,Cluster #2
18164.0,37,20,337.40000000000003,Cluster #0
18165.0,177,9,177.66,Cluster #1
18167.0,23,35,1259.46,Cluster #0
18168.0,176,112,853.78,Cluster #0
18169.0,61,8,151.65,Cluster #1
18170.0,33,27,490.51,Cluster #0
18171.0,59,34,675.6800000000001,Cluster #0
18172.0,31,152,4039.5,Cluster #2
18173.0,87,21,884.98,Cluster #0
18176.0,358,27,419.05,Cluster #1
18177.0,31,72,1278.47,Cluster #0
18178.0,129,92,1521.22,Cluster #0
18179.0,9,76,1233.24,Cluster #2
18180.0,5,108,1637.38,Cluster #2
18181.0,24,38,324.40000000000003,Cluster #0
18183.0,227,31,512.87,Cluster #0
18185.0,249,14,214.25,Cluster #1
18188.0,15,61,1344.72,Cluster #2
18189.0,78,56,891.34,Cluster #0
18190.0,192,12,219.16000000000003,Cluster #1
18191.0,262,2,37.4,Cluster #1
18192.0,72,36,698.82,Cluster #0
18193.0,165,14,208.91,Cluster #1
18196.0,95,133,585.93,Cluster #0
18198.0,4,117,2018.14,Cluster #2
18200.0,106,30,150.35,Cluster #1
18202.0,200,53,1058.99,Cluster #0
18203.0,157,16,126.07,Cluster #1
18204.0,71,175,1655.2,Cluster #0
18205.0,36,25,408.86,Cluster #0
18209.0,29,8,139.10000000000002,Cluster #1
18210.0,2,103,1907.18,Cluster #2
18211.0,26,39,515.0699999999999,Cluster #0
18212.0,326,31,175.47,Cluster #1
18213.0,237,15,232.48000000000002,Cluster #1
18215.0,89,12,266.34000000000003,Cluster #1
18216.0,31,20,360.85,Cluster #0
18217.0,29,28,515.67,Cluster #0
18218.0,211,15,299.0,Cluster #1
18219.0,3,96,1616.92,Cluster #2
18221.0,22,55,913.82,Cluster #0
18222.0,93,14,333.87,Cluster #1
18223.0,5,247,5481.32,Cluster #2
18224.0,264,10,158.95000000000002,Cluster #1
18225.0,3,241,4244.35,Cluster #2
18226.0,44,211,4400.21,Cluster #2
18227.0,218,2,30.0,Cluster #1
18228.0,57,29,760.0,Cluster #0
18229.0,12,106,3664.7,Cluster #2
18230.0,9,78,2032.9,Cluster #2
18231.0,192,99,1480.52,Cluster #0
18232.0,82,33,533.57,Cluster #0
18235.0,72,92,1477.78,Cluster #0
18236.0,30,45,818.64,Cluster #0
18237.0,3,52,819.5699999999999,Cluster #2
18239.0,219,84,1457.81,Cluster #0
18240.0,46,5,125.58000000000001,Cluster #1
18241.0,10,92,1786.64,Cluster #2
18242.0,72,66,1629.92,Cluster #0
18245.0,7,161,2266.43,Cluster #2
18246.0,233,1,29.5,Cluster #1
18248.0,123,39,599.84,Cluster #0
18249.0,17,6,81.66,Cluster #1
18250.0,310,17,270.62,Cluster #1
18252.0,51,85,377.27,Cluster #0
18255.0,89,6,103.3,Cluster #1
18257.0,39,105,2012.26,Cluster #2
18259.0,25,41,2203.6000000000004,Cluster #0
18260.0,173,115,2112.46,Cluster #0
18261.0,43,20,314.29,Cluster #0
18262.0,140,13,149.48,Cluster #1
18263.0,26,50,1042.4,Cluster #0
18265.0,72,35,609.11,Cluster #0
18269.0,366,7,168.6,Cluster #1
18270.0,38,10,244.9,Cluster #1
18272.0,3,151,2794.96,Cluster #2
18273.0,2,2,102.0,Cluster #1
18274.0,30,10,163.17,Cluster #1
18276.0,44,12,213.46,Cluster #1
18277.0,58,8,110.38,Cluster #1
18278.0,74,9,173.9,Cluster #1
18280.0,278,8,137.0,Cluster #1
18281.0,181,5,46.92,Cluster #1
18282.0,8,8,113.13000000000001,Cluster #1
18283.0,4,717,2002.6299999999999,Cluster #2
18287.0,43,50,960.76,Cluster #0
